recStatus,primaryKey,mTrnFmly,mTrnGrp,mTrnType,mTrnTypo,internal,portfolio,counterparty,strategy,mInstrument,mPlInscur,mMktIndex,mCommentBs,mBtrader,mBcomment0,mBcomment1,mBcomment2,mBsection,mBentity,mStrader,mScomment0,mScomment1,mScomment2,mSsection,mSentity,mTrnDate,mTrnExp,mBrwNom1,mBrwNomu1,mBrwNom2,mBrwNomu2,mBrwRte1,mBrwRte2,mBrwMrg1,mBrwMrg2,mAlmStrate,mAnSegment,mBlockpymnt,mBmaFact,mCustdyAcc,mCustdyPos,mDerecog,mDfUsiPre,mDfUsiVal,mDfVenue,mDmtradedat,mEmUtiPre,mEmUtiVal,mExptMat,mForbear,mFundedNb,mGainshare,mHedgetype,mIfrsMacro,mIfrsOffse,mIfrs9Class,mIfrs9Hedge,mIfrs9Model,mIntxferPr,mModcshflow,mOptionTyp,mRestrucDt,mRestrucFg,mSgExclude,mSpbaMidas,mSppi,mTdr,mRplAmo,mRplUsrdat,mRplDate1,mRplDate2,mRplAmttyp,mRplCur,mAccPror
"MISMATCH","269448","IRD","BOND","","OTH FVH","N","FLOA | ABBA","CIBC","DCL521B","","CAD","YORDIS6.45 0624BOND | 2093           BOND","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040525","20240604","5.8029144 | 5843036.687","CTR","0 | 125561573","CAD","105.86","0","0","0","","","","0","RBC","HELD","N","","","","0.262","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","FVOCI","FVH","CAS","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","269450","IRD","BOND","","OTH FVH","N","FLOA | ABBA","CIBC","DCL521C","","CAD","YORDIS6.45 0624BOND | 2093           BOND","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040526","20240604","6.77006679 | 6816876.135","CTR","0 | 125561573","CAD","106.32","0","0","0","","","","0","RBC","HELD","N","","","","0.265","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","FVOCI","FVH","CAS","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISSING","269726","IRD","BOND","CALL","OTH FVH","N","FLOA","BBTCAPITAL","DCL372C","","USD","ECJDEV 7.7 1030BOND","B","LECLC","","","","AFS","DCLNY","","","","","","DCLNY","20040527","20301001","9.525","CTR","0","USD","120.336","0","0","0","","","","0","000300602","HELD","N","","","","0.47","","","","","0","0","Perfect","FVH-A-P-IR","","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","269727","IRD","IRS","","IRS FVH SEC","N","FLOA | ABBA","DEXIA-BE","DCL372C","ZRUSDLIB3M6M_U2 | USD LIBOR S 3M ANNIVERSARY","USD","USD3MLIBOR | USD LIBOR 3M","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040527","20301001","9525000","USD","9525000","USD","7.23","0","0","0","","","","0"," | 000076742"," | HELD","","F4G136OIPBYND1F41110","DCLNY269727","","0","OIPBYND1F4","","","","0","0","Perfect","FVH-A-P-IR"," | Y","FD","FVH","","0","","","","","","","","","N","N","20040602","20301001","USR","","0"
"MISSING","276223","IRD","BOND","CALL","OTH FVH","N","FLOA","GEORKBAUM","DCL491B","","USD","CHI 6.09   0123BOND","B","LECLC","","","","AFS","DCLNY","","","","","","DCLNY","20040617","20230101","35.96","CTR","0","USD","100","0","0","0","","","","0","000300602","HELD","N","","","","0.335","","","","","0","0","Perfect","FVH-A-S-IR","","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","283141","IRD","BOND","","OTH FVH","N","FLOA | ABBA","RAYJAMES","DCL135KK","","USD","NJSDEV7.425 022BOND | 2106           BOND","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040715","20290215","6.781 | 6781000","CTR","0 | 1284164000","USD","119.681","0","0","0","","PubFin","","0","000300602","COLLATERAL","N","","","","0.345","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","283142","IRD","IRS","","IRS FVH SEC","N","FLOA | ABBA","DEXIA-BE","DCL135KK","ZRUSDLIB3M6M_U2 | USD LIBOR S 3M ANNIVERSARY","USD","USD3MLIBOR | USD LIBOR 3M","B","LECLC | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040715","20290215","6781000","USD","6781000","USD","7.08","0","0","0","","","","0"," | 000076742"," | HELD","","F4G136OIPBYND1F41110","DCLNY283142","","0","OIPBYND1F4","","","","0","0","Perfect","FVH-A-P-IR"," | Y","FD","FVH","","0","","","","","","","","","N","N","20040720","20290215","USR","","0"
"MISMATCH","286667","IRD","LN_BR","","","Y","FIXE | ABBA","NALM","DCL90DDD","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 5","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 5","","","AFS","DCLNY | DEXIA_NY","20040818","20301115","4000000","USD","4000000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","286669","IRD","LN_BR","","","Y","FIXE | ABBA","NALM","DCL512C","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 5","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 5","","","AFS","DCLNY | DEXIA_NY","20040818","20260217","3000000","USD","3000000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","286694","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","PREM 08-20-04","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 5","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 5","","","","DCLNY | DEXIA_NY","20040818","20301115","7023055","USD","7023055","USD","4.565","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","287777","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL200C","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041130","20290601","10000000","USD","10000000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","195377","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","288017","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL90CC","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041201","20261201","10000000","USD","10000000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","191781","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","288395","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL133","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 6","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 6","","","","DCLNY | DEXIA_NY","20041209","20200901","21100000","USD","21100000","USD","4.69","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","288399","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL197","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 6","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 6","","","","DCLNY | DEXIA_NY","20041209","20190603","16000000","USD","16000000","USD","4.85","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","288404","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL271C","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 6","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 6","","","","DCLNY | DEXIA_NY","20041209","20210104","10000000","USD","10000000","USD","4.865","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","287702","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL309","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041130","20341201","5000000","USD","5000000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","191765","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","287709","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL332","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041130","20280601","35000000","USD","35000000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","191766","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","287716","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL333B","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041130","20280601","2000000","USD","2000000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","258288","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","288975","IRD","IRS","","IRS FVH SEC","N","FLOA | ABBA","RBCTORONTO","DCL622","CADCDOR3M6M | CAD CDOR S 3M ANNIVERSARY B","CAD","CAD3MCDOR | CAD CDOR 3M","B","CAUSO | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20041216","20241217","40000000","CAD","40000000","CAD","4.811","0","0","0","","","","0"," | 000076742"," | HELD","","OIPBYND1F4","DCLNY288975","","0","1030361733","YQO000000000T000S1321207D1342912","","","0","0","Perfect","FVH-A-P-IR"," | Y","FD","FVH","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","288988","IRD","BOND","","OTH FVH","N","FLOA | ABBA","RBCTORONTO","DCL622","","CAD","TDB 5.071 1224 BOND | 2188           BOND","B","CAUSO | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20041216","20241217","40 | 40000000","CTR","0 | 100000000","CAD","100","0","0","0","","","","0","RBC","HELD","N","","","","0.26","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","FVOCI","FVH","CAS","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISSING","289117","IRD","BOND","CALL","ABS","N","PFRN","SALOMON","CSP0624","","USD","PRDC 3ML 090126BOND","B","DATTF","","","","AFS","DCLNY","","","","","","DCLNY","20041215","20260901","25","CTR","0","USD","100.485","0","0.4","0","","ProjCorp","","0","000300602","HELD","N","","","","0.21","","","","","0","0","","CFHA-US-3M","","AC","NOH","HTC","0","N","","","N","","","Y","","Y","Y","20041220","20260901","USR","USD","0"
"MISMATCH","289118","IRD","IRS","","IRS FVH SEC","N","FTOD","JPMCHBKNY","DCL541B","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","TCHUA | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040729","20231002","9040000","USD","9040000","USD","4.157","0","0","0","","","","0"," | 000076742"," | HELD","","OIPBYND1F4","DCLNY289118","","0","OIPBYND1F4","DCLNY289118","","","0","0"," | Perfect","FVH-A-F-BMA"," | Y","FD","FVH","","0","","","","","","","","","N","N","20040812","20231001","USR","","0"
"MISMATCH","289127","IRD","LN_BR","","","Y","PFRN | ABBA","NBTA","CSP0624","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041220","20260901","25000000","USD","25000000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","289117","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","289132","IRD","IRS","","IRS FVH SEC","N","FTOD","JPMCHBKNY","DCL545","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","TCHUA | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040817","20270701","9705000","USD","9705000","USD","4.115","0","0","0","","","","0"," | 000076742"," | HELD","","OIPBYND1F4","DCLNY289132","","0","OIPBYND1F4","DCLNY289132","","","0","0"," | Perfect","FVH-A-F-BMA"," | Y","FD","FVH","","0","","","","","","","","","N","N","20040826","20270701","USR","","0"
"MISMATCH","289144","IRD","IRS","","IRS FVH SEC","N","FTOD","JPMCHBKNY","DCL491E","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","TCHUA | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040819","20200102","5760000","USD","5760000","USD","3.95","0","0","0","","","","0"," | 000076742"," | HELD","","OIPBYND1F4","DCLNY289144","","0","OIPBYND1F4","DCLNY289144","","","0","0"," | Perfect","FVH-A-F-BMA"," | Y","FD","FVH","","0","","","","","","","","","N","N","20040826","20200101","USR","","0"
"MISMATCH","289146","IRD","IRS","","IRS FVH SEC","N","FTOD","JPMCHBKNY","DCL547B","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","TCHUA | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040819","20230615","15200000","USD","15200000","USD","4.095","0","0","0","","","","0"," | 000076742"," | HELD","","OIPBYND1F4","DCLNY289146","","0","OIPBYND1F4","DCLNY289146","","","0","0"," | Perfect","FVH-A-F-BMA"," | Y","FD","FVH","","0","","","","","","","","","N","N","20040902","20230615","USR","","0"
"MISMATCH","289157","IRD","IRS","","IRS FVH SEC","N","FTOD","JPMCHBKNY","DCL595","USDBMA6M6M_U2 | USD SIFMA S AVG 6M ANNIVERSARY","USD","USD6MBMA | 8744","B","TCHUA | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20040928","20290702","62925000","USD","62925000","USD","4.017","0","0","0","","","","0"," | 000076742"," | HELD","","OIPBYND1F4","DCLNY289157","","0","OIPBYND1F4","DCLNY289157","","","0","0"," | Perfect","FVH-A-F-BMA"," | Y","FD","FVH","","0","","","","","","","","","N","N","20041007","20290701","USR","","0"
"MISMATCH","289453","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL159K","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 7","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 7","","","","DCLNY | DEXIA_NY","20041227","20281016","225000000","USD","225000000","USD","5.2725","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","289454","IRD","LN_BR","","","Y","NALM","FIXE | ABBA","DCL159K","USD INT FUND 3B | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","SACHM | MUREXFO","LTF 7","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 7","","","AFS","DCLNY | DEXIA_NY","20041227","20281016","225000000","USD","225000000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","289458","IRD","LN_BR","","","Y","NMIS | NBTA","NALM","DCL159K","USD INT FUND 3B | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","SACHM | MUREXFO","LTF 7","","FUNDING","ACR | AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 7","","FUNDING","AFS","DCLNY | DEXIA_NY","20041227","20281016","225000000","USD","225000000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","240616","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","289459","IRD","LN_BR","","","Y","LDEX | LTFU","NMIS | NBTA","DCL159K","USD INT LEND 3B | USD LIBOR 3M","USD","USD3MLENDING | USD LIBOR 3M","B","SACHM | MUREXFO","LTF 7","","","ACR | AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 7","","","ACR | AFS","DCLNY | DEXIA_NY","20041227","20281016","225000000","USD","225000000","USD","0","0","0.07 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","289460","IRD","LN_BR","","","Y","NALM","NMIS | NBTA","DCL159K","USD INT FUND 3B | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","SACHM | MUREXFO","LTF 7","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 7","","","ACR | AFS","DCLNY | DEXIA_NY","20041227","20281016","33703498","USD","33703498","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","289461","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL159K","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 7","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 7","","","AFS | ","DCLNY | DEXIA_NY","20041227","20281016","33703498","USD","33703498","USD","5.0275","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","289548","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL400F","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20041229","20190628","5745000","USD","5745000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","240616","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","289793","IRD","LN_BR","","","Y","NMIS | NBTA","NALM","DCL90DDD","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 5","","","ACR | AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 5","","","AFS","DCLNY | DEXIA_NY","20040818","20301115","4000000","USD","4000000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","289800","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL225C","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20050103","20280104","2000000","USD","2000000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","197757","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","289801","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL225D","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20050103","20280104","2400000","USD","2400000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","197759","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","289802","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL225E","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20050103","20280104","2000000","USD","2000000","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","197762","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISSING","289873","IRD","LN_BR","","","Y","FLOA","NBTA","DCL271F","USD INT FUND 3M","USD","USD3MFUNDING","B","FARNR","","","FUNDING","AFS","DCLNY","VENTM","","","FUNDING","AFS","DCLNY","20050103","20210104","2640000","USD","2640000","USD","0","0","-0.03","0","","","","0","","","","","","","0","","","","","197718","0","","","","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","289874","IRD","LN_BR","","","Y","LDEX | LTFU","NMIS | NBTA","DCL90DDD","USD INT LEND 6B | USD LIBOR 6M","USD","USD6MLENDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 5","","","ACR | AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 5","","","ACR | AFS","DCLNY | DEXIA_NY","20040818","20301115","4000000","USD","4000000","USD","0","0","0.07 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","289875","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL90DDD","USD","USD","Swaps","B","SACHM | MUREXFO","LTF 5","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 5","","","ACR | ","DCLNY | DEXIA_NY","20040818","20301115","4000000","USD","4000000","USD","5.37","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","289921","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL322","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20050103","20200102","9707750.95","USD","9707750.95","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","197742","0","Non-Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","289948","IRD","LN_BR","","","Y","FLOA | ABBA","NBTA","DCL322B","USD INT FUND 3M | USD LIBOR 3M","USD","USD3MFUNDING | USD LIBOR 3M","B","FARNR | MUREXFO","","","FUNDING","AFS","DCLNY | DEXIA_NY","VENTM | ","","","FUNDING","AFS","DCLNY | DEXIA_NY","20050103","20200102","1752249.05","USD","1752249.05","USD","0","0","-0.03 | 0","0","","","","0"," | 000076742"," | HELD","","","","","0","","","","","197769","0","Non-Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
